Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2005-09-30,123.77990381,148.04666522,191.8569794,127.53792313,211.71705156,121.61132935,162.31339305,168.42643064,212.8792035,123.31260611,208.62660609,145.97941557,141.34008687,113.38904715,119.65865892,120.56429238,120.5780971,129.84100462,162.36661958,202.61991437,157.38956037,115.10745732,145.13001763,121.66804182,130.49043122,147.96813373,118.48750812,205.49858434,161.28419136,184.31259442,141.9605728,164.90256787,121.61237731,134.00996928,115.59342034,122.08064001,156.13675698,152.25967469,196.9320937,125.43066863,125.59376197,123.41975726,119.7705898,125.22728485,161.54039226,185.01437467,153.72697134,127.28445513,133.7517058,148.34710597
2005-10-31,124.58134298,148.60615074,194.12787442,128.01111483,212.19928627,121.70091688,162.32829956,169.41723626,215.62370207,123.90412142,211.53454042,147.95505033,141.5125317,113.23016907,120.00326644,120.39773825,120.61811711,131.84010901,162.0928329,203.49526859,156.66191311,114.52653434,144.96849698,122.49525639,130.45719394,149.05637153,118.42657156,206.50297744,160.43956175,184.69577982,143.19063268,165.43912837,122.16352843,134.90387256,115.31822473,122.22518674,157.86267877,152.41248019,195.91241865,126.5941603,126.06994752,123.92281475,120.1263878,126.66810475,162.03138217,185.65448851,155.07147514,127.64048548,133.80539002,149.49703514
2005-11-30,125.38914221,148.7769848,195.57391838,128.21679725,212.21708284,121.51506548,161.85129445,169.75686647,217.58656946,124.51887998,214.49082055,149.47553867,141.71908238,112.78154831,120.09917616,120.20166414,120.45118673,133.50134485,161.74008723,203.99114362,155.77600219,113.68481693,144.2398555,123.33613395,130.31752479,149.64247283,118.26882309,207.17160242,159.24038244,184.759193,144.24521527,165.67354029,122.51259953,135.49495137,114.98345007,122.48541678,159.28586386,152.45903668,194.71486292,127.40150622,126.19130504,124.50467016,120.39040733,127.96792982,162.17964212,185.9700428,155.66155642,128.14025368,133.60880468,150.6740189
2005-12-31,125.97889586,148.96545672,196.92183078,128.14958641,212.22855153,121.03956238,161.14889317,169.92926367,218.44791246,124.50827422,217.12448267,150.75276228,141.82252822,112.12586211,119.74493658,119.97982392,120.26690526,134.87791073,161.6735921,204.33329489,154.33286077,112.53543501,143.40917028,123.90285243,130.3207197,150.16857998,118.11788921,207.79350069,158.30200682,184.52370412,145.38100706,165.41870658,122.90401808,135.73333542,114.19854548,122.87017596,160.45019608,152.22524843,193.8221778,127.55371864,126.17728199,125.01712862,120.33622126,129.03051953,162.25899366,186.09892184,156.30338921,128.51228419,133.13113713,151.75278592
2006-01-31,126.63775624,149.59373122,198.77936879,128.09857808,212.7878278,120.78170802,160.86770282,170.23493249,219.22377693,124.24549036,219.22696097,152.3337835,142.0863443,111.57136492,119.38773579,119.98244685,120.50148072,135.93212452,161.71206155,204.78070924,153.00055274,111.40060191,143.0349573,124.34390728,130.49921135,150.93021414,117.89971318,208.52252626,158.02654347,184.00929343,146.69915633,164.91409211,123.45380382,135.83047748,113.55029679,123.23860693,161.75487816,151.93437858,193.21711454,127.49997113,126.34742676,125.26813286,120.53168143,130.37751077,162.41825397,186.46481397,157.57965311,128.82953538,132.57912699,152.99943915
2006-02-28,127.5030563,150.6536294,200.74945018,128.46499524,214.04726384,121.14144187,161.18602818,170.94045814,220.84835011,124.73065335,220.7630161,154.404065,142.75375581,111.66258495,119.58762278,120.56548615,121.21743814,136.81319434,161.6111338,205.99824901,152.72364882,111.05992384,143.42957672,125.22178965,130.87000127,152.10284838,117.76733326,209.52772301,158.43353563,183.8518867,148.37317907,164.46683504,124.06460003,136.03650758,113.86382253,123.86096223,163.64741845,152.41912689,193.02642111,127.93724304,126.86635797,125.64330889,121.42146625,132.04656275,162.94907551,187.12215967,159.50182706,129.32195392,132.8856227,154.48691484
2006-03-31,128.56858424,152.07599541,202.47619389,129.36290847,215.63718058,121.97567475,162.11664208,171.97900748,223.11077147,125.82396269,221.95373765,157.06862413,143.66790731,112.44545616,120.18195234,121.58529935,121.98557017,137.9028133,161.71771726,207.99735994,153.32983905,111.61753169,144.37170773,126.47837083,131.64175317,153.74775844,118.27245171,210.72105289,159.35341975,185.1776957,150.41323134,164.72583104,124.89640853,136.62855751,114.69627823,124.81752345,166.22536016,153.7500254,193.55686225,129.22594897,127.80281165,126.71880466,122.38232726,134.0593076,163.89703067,188.17501906,162.09355258,130.05802002,133.97888869,156.18931915
2006-04-30,129.94874056,153.74791817,204.15147115,130.55399437,216.9155198,123.09892027,163.54589267,173.03673026,224.41838356,127.03231148,223.09543594,159.87653115,144.96123779,113.59078145,120.88037824,122.72864615,122.68110864,139.25095725,162.48355666,209.91900898,154.32445088,112.4591236,145.31226234,127.9157689,132.70472866,155.81046221,119.3755594,211.47385943,160.51283176,187.01705614,152.57587384,166.09929171,126.09953705,137.58298111,115.60672788,126.11255612,169.15361842,155.54348953,194.72238758,130.7983089,129.07193946,128.27418365,123.31381919,136.61434703,165.00368213,189.98709745,165.24675436,130.77730327,135.1782563,158.2887921
2006-05-31,131.27651671,155.33548299,205.22046572,131.65731447,217.47719445,124.18389371,164.92488709,174.17030664,224.34111974,128.1206384,224.13372306,162.32161437,146.5454038,114.51195266,121.84348641,123.811884,123.35892158,140.49217012,163.81959338,211.62764877,155.35415076,113.25446901,146.16936587,129.5042704,133.85702392,158.13352434,120.4841889,211.41096154,161.31130892,188.62524492,154.61327977,167.98515981,127.4180531,138.94036008,116.52794783,127.27706476,171.85232179,157.62090059,195.97172503,132.07345087,130.38949043,129.77542869,124.65585789,139.55145336,166.03339572,191.72696692,168.19522039,131.30191944,136.18593793,160.65557425
2006-06-30,132.18474322,156.70138028,205.1855084,132.36555883,217.07103236,124.88715062,165.79786401,175.40895866,223.99264422,128.80223139,224.55905442,164.55747489,147.54625347,115.05038443,122.92462525,124.54057991,123.88493795,141.4910996,165.04918869,212.76582084,155.85114418,113.6696414,146.67335596,130.76796311,134.82644171,160.32455041,121.28056974,211.0187842,161.37538729,190.02498031,156.32972457,169.55246292,128.55913607,140.4598082,116.9282356,127.8221285,174.26046827,159.06375311,196.70287895,133.20380633,131.47228694,130.97134068,125.86907691,142.32685788,166.87546498,192.38408163,170.48280075,131.86103527,137.09534661,162.74690584
2006-07-31,132.77433451,157.65305609,204.65959695,132.69772556,215.85196726,124.9551417,165.79170655,176.20072656,223.4313188,128.86640702,224.31129794,166.12447882,147.94605569,115.41311155,123.51081353,124.69934037,124.15391874,142.31892325,165.26775665,212.51151352,155.35553674,113.32627785,146.63025769,131.30833021,135.28990754,162.0489411,121.50920603,210.31014274,160.83366966,190.35963091,157.74831264,170.22892442,129.45523007,141.59649871,116.77433729,127.87733868,176.08026397,159.41977501,196.47367706,134.03563111,132.15059148,131.61078858,126.55688449,144.7065366,167.29289616,192.30731388,171.88804778,132.40565971,137.73520344,164.2274314
2006-08-31,133.20642195,157.80793765,203.60585647,132.76264979,213.98519424,124.45404405,164.87289014,176.50724196,222.24507491,128.65855145,223.72348104,166.57295321,147.91027013,115.53159992,123.47280265,124.36143473,123.99199543,142.92406249,164.35740986,211.24184012,153.81825895,112.27140311,146.17468438,131.36960445,135.08453799,163.11733431,121.09476384,208.95735671,159.85182669,189.36301835,158.55951663,169.94157534,129.76364931,142.17558554,116.20760846,127.87261407,176.72206354,159.07728161,195.11800798,134.28634204,132.19144509,131.73940195,126.88619693,146.37385814,167.03816153,191.48022168,172.61956824,132.75260902,137.46516943,165.29943145
2006-09-30,133.39254877,157.26441777,202.50025923,132.49740581,211.94540673,124.13338521,163.59412582,176.81546091,220.69761352,128.7242444,222.6453423,166.48815948,147.35217196,115.20723133,123.06861577,124.13685615,123.44792742,143.24051533,162.81133099,209.57150118,152.00965173,110.91121642,145.23370799,131.51467053,134.29849289,163.36626303,120.39043886,207.24672421,158.47046342,187.40358787,158.88918513,169.30322922,129.63722019,142.22043664,115.23793683,127.94814362,176.31829696,158.74365075,193.0246641,134.29120844,131.73663404,131.81505371,126.75345655,147.57629701,166.45860511,189.99337335,173.1524894,132.93891851,136.53041422,166.3222006
2006-10-31,133.39632801,156.53110393,201.65641609,132.11448437,210.07254248,123.93924669,162.33946259,177.01124699,219.51318244,128.84499165,221.16542938,166.53155363,146.57342766,114.54315323,122.51411145,124.01238348,122.96397147,143.30782392,161.22873845,208.13089247,150.71008584,109.55877868,144.18566557,131.90443852,133.36742112,163.06340232,119.62475243,205.35875998,156.9041467,185.60383999,158.97819324,168.5526867,129.8049575,141.91398275,114.25072849,127.89214474,175.4435464,158.38663824,191.06560492,134.47303795,131.22606013,131.96810376,126.57182359,148.70647471,166.09690261,189.06955308,173.20181893,132.99569298,135.57002556,167.26817841
2006-11-30,133.43662133,156.0129757,200.54418732,131.90632539,208.08707298,123.2452978,160.92152259,176.82610713,218.11052584,128.77503922,220.20592313,166.50864211,145.65010935,113.82776063,122.03534046,123.48851102,122.67261641,143.31221069,160.04028315,207.3134645,149.45174048,108.12126355,142.98371112,132.27298641,132.54229441,162.6884937,119.01757913,203.48796881,155.46908951,184.33722351,159.13282349,167.20389917,130.07830366,141.50990698,113.33561447,127.82282282,174.57604843,157.45659164,189.6115993,134.67699231,130.86211879,131.91722253,126.62571472,149.45566801,165.98869454,188.47429673,172.58478783,132.9345647,134.54861701,167.94174268
2006-12-31,133.38206219,155.71579373,199.74533013,131.96597765,206.49316721,122.49549772,159.7313175,176.33719883,216.33856585,128.79059742,220.36978401,166.37719812,144.94638849,112.99496245,121.60587393,122.69742057,122.21670735,143.20379805,159.46290171,207.02515637,147.77904257,106.75472577,141.74255357,132.51206804,131.7722594,162.70640031,118.65441862,201.86938394,154.18806349,183.14461877,159.66453847,165.05717878,130.18606949,141.15726447,112.43356279,128.07723594,174.23052118,156.56624702,188.25276815,134.61442812,130.68413175,131.73856592,126.70747169,150.24194832,165.84932067,187.2849864,172.3482497,132.72694841,133.55853485,168.54221
2007-01-31,133.09329435,155.77388325,199.73642919,132.07062642,206.38521508,122.21805106,159.67242147,175.95287589,215.5198299,128.89773244,221.46807684,166.7684161,144.83801467,112.44911732,121.23126191,122.39725314,121.924479,143.45152325,159.56982503,207.32751268,146.39445053,105.62484242,141.34170416,132.83092882,131.49487616,163.4601918,118.46226763,200.83686894,153.15967839,182.5267868,160.19888389,163.52616698,130.41775329,141.26845733,111.78391464,128.44659376,174.75358268,156.4375262,186.82000703,134.56227148,130.67761745,131.74816967,127.06034056,151.50117425,165.66184739,186.50207611,173.28776904,132.50166667,133.07962371,169.40589346
2007-02-28,133.35653099,156.42211862,200.15986886,132.32724595,207.85257443,122.27835112,160.67556479,175.90725264,215.77468315,129.0893956,222.75250538,167.97958987,145.31689669,112.38170718,121.25594347,122.90482801,122.33861998,144.30796871,160.36720272,208.00135655,146.31701924,104.8359057,141.81239319,133.33804007,132.04047526,164.66628193,118.63672486,200.65749139,152.84185058,182.95227169,160.54620206,163.8564198,131.05816174,141.9858999,111.69179087,128.79349279,176.14892787,156.93603308,185.73575029,134.905586,131.01191182,132.32572603,127.77538221,153.28916651,165.76834059,186.9235288,175.07126204,132.49991016,133.57437985,170.60974028
2007-03-31,134.42440946,157.44769149,200.40960994,133.0780061,209.52556665,122.87342738,161.98141764,176.22806081,216.11131324,129.64308509,223.68373999,169.6548339,146.04622878,112.93559614,121.86166624,123.8614301,123.3125053,145.36762624,161.64658705,208.89895374,147.32715824,104.60132616,142.62533611,133.98921984,133.02521925,165.86331848,119.22808844,201.01895488,153.45874286,184.14972329,161.00371577,165.36159495,131.922235,143.08131265,112.16931304,129.33245332,178.05676123,158.06992924,185.55659132,135.53721446,131.79128558,133.52136657,128.92351792,155.58250282,166.35197665,187.88720207,176.97331302,132.94979876,134.82063089,172.17646117
2007-04-30,135.4735536,158.6816391,200.47281229,134.13197253,209.60219068,123.91863351,162.67576132,176.79771242,215.33453854,130.40023895,224.27467596,171.14591533,146.68176457,114.16748795,122.8723155,125.10963864,124.39400612,146.27982244,162.74179911,209.93478045,148.24154576,104.81153084,143.36592812,134.67994652,134.01900973,167.22290654,120.07897198,201.1068941,154.58495264,185.16560638,161.64082167,166.79678831,132.91790929,144.43964645,113.02233722,130.05406222,179.88208836,159.60864057,186.29687367,136.34281012,132.9808167,134.65020565,130.20780405,157.66227314,167.18232522,188.89527793,178.42749191,133.57306244,136.05117996,174.02629819
2007-05-31,136.32966838,159.98901923,200.27741781,134.86818067,208.33270395,124.81275497,162.9795855,177.25949674,213.17452545,131.15302842,224.74556411,172.26774514,147.1924818,115.27838477,124.08980351,126.36190294,125.14907065,146.62696425,163.20572546,210.60778793,148.86687627,105.31372315,143.8712142,134.98168126,134.68104532,168.70788059,121.12514097,200.01992756,155.56223552,185.89536821,162.23198069,167.72255235,134.02433234,145.7795807,113.83859011,130.9911596,181.23905149,160.81590334,187.20289993,137.32298032,134.23326106,135.33112882,131.14398591,159.14640658,168.01251559,189.83728259,179.27882612,134.11600056,136.98121873,175.75917281
2007-06-30,136.88627416,161.01723007,199.24602206,135.16507761,206.44473846,125.56396064,163.53987064,177.46923875,210.49825212,131.48063788,225.11941602,172.91371096,147.66282878,115.90477057,125.03569824,127.28603451,125.56428263,146.75376307,163.28675352,210.26429442,149.46462267,105.34758508,144.08227681,134.83173695,134.93431404,170.06650678,121.78587639,197.72283162,155.91135399,186.28208121,162.68708739,168.5763549,134.91783915,146.73658005,114.3087064,132.06236808,181.92135391,161.68250297,187.78824024,137.86215059,134.90333421,135.84942348,131.84127593,160.19449986,168.69397922,189.85795799,179.93017569,134.7971605,137.49157444,177.17951319
2007-07-31,136.9677529,161.46989999,197.34017894,135.25968565,203.33862656,125.82613492,163.97643637,177.51400063,207.74394296,131.14039314,225.53770668,172.96613196,147.67901911,116.13078847,125.3052314,127.70568374,125.70942174,146.90885718,163.17501193,209.1351082,149.48027241,104.38966287,143.75186009,134.64817113,134.96374024,171.20255645,121.72709155,194.88996058,155.52628525,185.78202509,162.88032585,169.27107352,135.23026956,147.13196476,114.42556937,132.89794728,181.54597885,162.13751584,187.90804764,137.72575395,135.08556886,135.99305416,132.17333149,160.63535756,169.2262873,188.63786455,180.25998631,135.76516473,137.56613827,178.36954558
2007-08-31,136.73217004,161.27343758,194.79098042,135.01557341,199.57850897,125.04063757,163.69440231,177.51421477,205.07043463,130.41012646,225.89112963,172.35450794,146.92860085,115.79627321,125.0996901,127.47091552,125.38997595,146.93297903,162.74022261,207.48489945,148.63882375,102.78303369,142.81141336,134.62986263,134.53135041,171.5615578,121.24131998,191.59718273,154.27651614,184.71252282,162.63083592,169.17994983,135.00083763,146.99757759,113.79907106,133.4289493,180.17493047,161.68300487,186.89588066,137.30170928,135.00511975,135.6191895,131.61538439,160.46630512,169.49584559,187.2748177,179.87480291,136.58422542,137.27784198,178.91991766
2007-09-30,136.1404593,160.47886951,191.75955209,134.55674407,195.40912914,123.633961,162.50538325,177.1109495,202.23415717,129.38685136,225.7459659,171.01150623,145.72141526,114.67663725,124.67512228,126.6466686,124.77315864,146.79985982,162.00650998,205.01221108,147.17848185,100.62937652,141.30395924,134.64488937,133.4042191,170.98662845,120.45762387,187.90271675,152.29242193,183.36745148,161.89979714,168.40792348,134.39285096,146.55432073,112.50905098,133.47938952,178.44992267,160.51925112,184.8295497,136.83501868,134.64253244,135.15096945,130.79531994,159.36163894,168.96430646,185.50204169,178.88658581,136.63311949,136.54538925,178.42159771
2007-10-31,135.37600724,159.11728979,188.3403895,134.10676917,190.3620501,122.23135089,160.73751198,175.87749737,198.29898804,128.11810299,225.2085103,169.22018095,144.46180025,113.19104437,124.09959309,125.66797225,124.21689786,146.09525758,160.94839214,202.26408677,145.61279772,98.306888592,139.02436637,134.37072996,131.93684628,169.85936933,119.4358807,183.83081674,150.09232392,181.87483588,160.97789202,167.19338641,133.48373027,146.1290714,111.02279306,132.78854289,176.63094991,158.98474074,182.46707741,136.52580772,134.31143806,134.54312079,130.42955531,157.7125912,167.46341082,182.78052386,177.30818393,135.93820408,135.44597929,177.26134889
2007-11-30,134.49385723,157.33048259,184.599457,133.48928392,184.88231578,120.86098438,158.60485451,174.17120195,193.57743052,126.70475369,224.29872132,167.28599737,142.84243117,111.9396176,123.3744639,124.7545178,123.42854911,145.09315647,159.54257119,199.81760117,143.89807785,96.103342711,136.371365,133.60313302,130.30101756,168.69258548,118.29229164,178.9086418,148.00015404,180.12087152,160.04805003,165.86774625,132.76969912,145.81748236,109.30038907,131.66558649,174.63558217,157.74675098,179.80042847,136.05731064,134.05688285,133.60230084,129.96168572,156.46139946,165.50994643,179.80672342,175.35653077,134.81083673,134.03404988,176.07277642
2007-12-31,133.45059261,155.52621684,180.84572469,132.56520604,179.63919708,119.21280825,156.47689603,172.41497683,188.79629487,125.19485101,222.76054445,165.53943413,140.75575907,110.92991765,122.40411642,123.60795002,122.42151124,144.21367453,158.32030902,197.52080868,141.48815359,93.840283267,133.95850363,132.77274743,128.36950813,167.98925573,117.13831249,173.2953302,146.09634485,178.07535574,159.06967679,164.56234587,132.18273478,145.43774119,107.24889998,130.50733154,172.7191851,156.98905514,176.84437247,135.36669948,133.71560678,132.55994877,129.42827548,155.30724072,163.9258651,177.31671342,173.58177661,133.68836348,132.30161046,175.22155624
2008-01-31,132.81167092,154.32925402,177.28243122,131.46950996,174.68668914,117.74246988,154.75353422,170.81981108,183.99578697,123.92380522,220.84380293,164.40805878,138.82858224,110.26980373,121.30994122,122.71475288,121.81715025,143.52225134,157.61391795,195.10485581,139.42389763,91.617304077,132.07936531,132.19829362,126.68261872,167.79684305,116.20782898,167.76312606,144.56948665,176.33857,158.11658385,163.1108844,131.55576159,145.08067675,105.72147545,129.64642837,171.22189643,156.33782951,173.97261317,134.902917,133.40071515,131.76365026,129.10007376,154.00775745,163.15055771,175.64082969,172.29131579,133.0270865,130.87765596,174.82304731
2008-02-29,132.79081441,154.06037383,174.03709494,130.58363446,169.98134681,117.41723346,153.71723333,169.98373035,179.43023953,123.24330411,219.35482623,163.94241334,137.69363195,109.86887178,120.8283042,122.83307985,121.87574365,143.03968394,157.27415834,192.97136615,138.69410502,89.981762884,130.96243523,131.83331382,125.97526531,167.67638308,115.87659972,162.6794775,143.68561888,175.27388501,157.53894964,161.76024474,131.41369891,145.12776558,105.40532976,129.51435157,170.45398502,156.0749958,171.62819232,134.77609113,133.34717953,131.26897995,128.96607788,153.22308646,163.05975152,174.23770445,171.4674835,133.0500083,130.55272943,175.00582878
2008-03-31,133.25754116,154.60007419,170.86919402,130.32716986,166.13965524,117.89491999,153.5594628,169.95173852,175.40644451,122.77460739,218.4055428,163.58352018,137.57512953,109.82029715,121.33452276,123.47876002,122.58208622,142.95001065,157.24107042,191.55312328,138.61502042,89.451233711,130.60333948,131.78504286,126.26132813,167.53613289,116.21115998,158.30730028,143.38452656,174.48867186,157.54694337,161.11274085,131.66892688,145.70204705,106.01864026,130.22979165,170.44693899,156.36775071,170.13701599,134.86755318,133.68747525,131.09532298,129.11542195,152.9933943,163.61630682,172.97198725,171.01850407,133.80970478,131.07462013,175.64996705
2008-04-30,133.89673062,155.78897093,167.99628389,130.55504668,163.16068438,118.5292418,153.86474117,169.8663365,171.72191561,122.25246369,217.72172892,162.95045005,137.75817628,110.27539293,122.23286029,124.07270718,123.40695836,143.55363754,157.37976233,190.39237447,138.67838346,89.738492498,130.95669453,132.10714981,127.18310678,167.74039991,117.11662133,154.48678984,143.52299293,173.87691554,157.67805567,161.59540303,132.33686748,146.75074944,106.97238853,131.31423374,170.58680607,156.86126188,169.27384415,134.88239158,134.47017687,131.25714079,129.61267249,152.68375144,164.53396699,172.31288012,170.83795616,134.82398077,131.86166399,176.4801364
2008-05-31,134.22350708,157.26222647,165.67602926,131.02037012,160.4272985,119.43264632,154.45576369,169.34565384,168.41251782,122.18928589,216.89084609,162.36732981,137.72162834,110.97825196,123.14150004,124.62537263,123.95038945,144.45622296,157.33295398,189.38557958,138.99897119,89.938519691,131.36664566,132.55144035,128.34560271,168.53155704,118.27530342,150.73555629,143.90510665,173.81723277,157.47805824,162.5566001,133.25818893,147.97846925,107.68696758,132.45795268,170.63780586,157.45652652,168.26312088,134.85449349,135.61146878,131.68899588,130.62743934,152.19590585,165.26804397,172.09235805,170.77488309,135.47351851,132.76674316,177.39627167
2008-06-30,134.22384244,158.46036346,162.79208585,131.49601323,158.25582233,120.3744093,155.10401054,168.64229577,165.32845486,122.21284348,215.83207206,162.09950322,137.53641581,111.72188699,123.82413384,125.05083843,124.2719754,145.02100514,157.22476083,188.53831736,139.6682894,89.864431664,131.59941498,132.55699501,129.09939119,169.41660455,119.15579031,147.02336589,144.2787679,174.18171568,157.17793011,163.52033442,133.7117672,149.03541444,108.09186515,133.45641166,170.27017077,158.0941598,166.87921315,134.78706632,136.69617259,132.05456881,131.59162918,151.65399811,165.56359167,171.68203542,170.05753576,135.75725521,133.41292306,178.07205557
2008-07-31,134.19823303,158.99891636,158.73608218,131.81709339,155.65708427,120.56349051,154.94032761,167.81370308,162.18572637,121.47246668,214.81186742,161.52620832,137.12170049,112.18663005,124.13960529,125.24868543,124.43431844,144.91858081,157.36645062,187.12254073,140.01866811,89.636763316,131.90382813,131.84223,129.07726087,169.51965817,119.42693898,143.46085158,144.17882377,174.31310954,156.88784685,164.06099314,133.51678057,149.96674788,108.13805443,133.88679428,169.0214139,158.07297641,165.22783473,134.52898036,137.33067411,132.00027804,131.67481933,150.74973261,165.40202214,170.74110335,168.59265496,135.71285953,133.50270118,178.22712588
2008-08-31,133.75923641,158.72581438,154.54226912,131.8266554,152.42061973,119.85182009,153.67916647,166.73089728,158.80722262,119.89355154,213.2669548,159.93044295,135.74013894,112.21312558,124.22620572,124.90105863,124.33674504,144.29949072,157.3223325,184.94913313,139.53346692,88.836057706,131.64913549,130.80857354,128.17412331,168.79648629,119.05383731,139.89874893,143.30248694,173.54295703,156.2043363,163.3029108,132.62498018,150.73675974,107.52175211,133.33399026,166.99569062,157.07547839,163.18264339,134.20755836,137.4531892,131.52637803,131.15590547,149.19700181,164.73961886,169.46891295,166.9376692,135.14735224,132.9694466,177.80510783
2008-09-30,132.66223403,157.81405372,150.43142447,131.13867684,149.64444499,118.70824972,152.0394293,165.45478764,154.85133548,117.52006034,210.61548041,157.36219995,133.64843418,111.47022145,123.97965218,123.93962805,123.71409293,143.36668663,156.51674683,182.21491247,138.27774042,87.215067646,129.92511627,129.97398824,126.49895546,167.57293889,118.25832603,135.71700632,141.70597521,171.66605894,154.95438306,161.71419384,131.16091054,151.03986392,106.43107089,132.01609034,164.20713364,155.71281344,160.80964269,133.57087107,137.1549046,130.49421994,130.71026525,147.17656577,163.8728456,167.91051048,164.73467024,134.07372598,131.62889478,176.63042578
2008-10-31,131.12796483,156.58695605,145.45900532,129.99247206,146.87797354,117.25492722,150.1885938,163.98501079,150.32957878,114.80426668,207.05568639,154.39354639,131.83164138,109.81921709,123.26513863,122.92480435,122.67934041,142.26460498,155.06318016,178.95434548,136.7630356,84.793108449,127.10915852,129.29928125,124.64921613,166.21489025,117.32996783,130.83713019,139.57094231,169.5726452,153.41214457,160.28845101,129.4029471,150.69593063,105.02479203,130.74534787,160.70655723,154.43817433,158.42986344,132.2540341,136.44624733,128.86013593,129.86745834,144.78358552,163.06327071,165.54011605,161.59501134,132.80163962,129.65522097,174.77000862
2008-11-30,129.29387047,155.22703281,140.24217371,128.78494188,143.4797096,115.33689862,147.74356921,162.2671195,145.4036966,112.22821936,203.23631464,151.63992267,129.38514909,107.47767154,122.11731776,122.12705896,121.43933695,141.02543866,153.17259766,175.38752582,135.06712292,81.822832927,123.89540368,128.53575376,122.76008294,164.97459534,116.31584652,125.8303889,137.5485863,167.16967803,151.85807803,158.83808482,127.76665298,149.85792315,103.03200302,129.58872773,157.12396865,152.73813655,156.10730153,130.42572628,135.32020446,127.041403,128.40295971,142.11952737,162.12953776,161.99227743,157.85193755,131.87376524,127.37608885,172.72898319
2008-12-31,127.78399809,154.02396396,135.87341737,127.69055572,139.6907835,113.56081155,144.85008271,160.57184351,140.81049055,110.10445914,199.83259251,149.45173748,126.13282227,105.15356266,120.75073239,121.52708099,120.11916788,139.70629031,151.18778585,171.98391248,133.07490239,78.935616105,120.79001947,127.65121984,120.86968695,163.71409891,115.12484708,121.12153515,135.89692444,164.33299033,150.33075748,156.84188156,126.62497711,148.88485546,100.50854781,128.55978312,154.3804299,150.63732107,153.85505345,128.76503378,134.18677111,125.41813255,127.04083106,139.44440101,161.06204536,158.1676907,154.17037569,131.48398885,125.26627449,170.85397097
2009-01-31,127.05626008,153.38818252,132.40610238,126.88591524,136.65627567,112.97800822,142.29402775,159.21918714,137.46590069,108.67740621,197.56274185,147.84465855,123.62331369,103.97362239,119.58682405,121.18287711,119.10155983,138.85596166,149.6876186,169.44427039,131.35942077,77.114307345,118.51970993,126.66155945,119.50639632,162.38072214,114.06184851,116.95383719,134.35972466,162.08544363,148.92392758,154.46650483,126.10521309,148.11448752,98.542840693,128.20270386,152.86426616,148.97297251,152.00187086,127.85142333,133.43492809,124.38201311,126.1395229,137.11865109,160.11584113,155.76053711,151.68478242,131.36747542,123.85993105,169.34697017
2009-02-28,126.72356121,153.41202038,129.28048031,126.36142681,134.66486355,113.54667538,140.85622835,158.22073866,135.31827184,107.66112866,196.57267087,146.60204404,122.43714762,104.11227046,119.01009628,121.17941051,118.70214474,138.81198154,148.8631043,168.17231052,130.24484633,76.417268318,117.29569957,125.74891221,119.10151526,161.17068151,113.67916493,113.34101523,133.03065157,160.81107208,147.83979119,152.70946459,126.09125235,147.81254407,98.028289094,128.58461866,151.91712149,148.27961205,150.63340773,127.39300169,133.13681276,124.30040086,126.15128489,135.34810744,159.52164333,155.63057964,150.55030249,131.44681907,123.30402949,168.54238162
2009-03-31,126.54861931,153.86998517,126.33058858,126.06133281,133.15119427,114.67718512,140.78116451,157.49844184,133.71139033,106.88774839,196.04325726,145.46974381,122.18379041,104.93725049,119.08200506,121.40296064,118.80333788,139.31062674,148.67711205,167.88050413,130.10153383,76.226726925,117.2101648,125.36300005,119.45753092,160.41087512,114.06720758,110.21508668,132.37545127,160.02049364,147.19263928,152.18879078,126.29343121,148.1646954,98.87068999,129.39019964,150.84371993,148.65365989,149.80147044,126.80271051,133.14687656,124.7818723,126.8138252,134.24647642,159.23702603,156.75005403,149.89798822,131.71389858,123.71497465,168.64046955
2009-04-30,126.78733903,154.64348304,124.26186606,126.05060295,132.406835,116.0015925,141.494409,157.23971054,132.48579949,106.89102424,195.21144556,144.5510278,122.27603072,106.16386024,119.68457579,121.84353717,119.35917009,140.16795153,149.03958558,168.19859973,130.96372692,76.491394536,118.03132649,125.64548648,120.29764715,160.19995787,114.97082562,107.47760945,132.50565203,159.41155174,147.04412465,152.62867653,126.52932938,149.16524398,100.61899281,130.17579595,149.70453004,149.60574157,149.43468786,126.3828003,133.23848668,125.20488371,127.6565914,133.93759079,159.17297852,157.81236957,149.46882692,131.97605948,124.76109654,169.33493211
2009-05-31,127.10527797,155.5306812,123.22604739,126.34313938,133.3064803,117.30883706,142.31020621,157.5016133,132.003202,107.76189463,193.94058403,144.02389286,122.82132086,107.46597527,120.76170504,122.39498695,120.37950339,141.13108,149.57335422,168.82913356,132.5109509,77.147379878,119.30395451,126.27073925,121.6121566,160.30210978,116.09407428,105.10384623,133.14741325,159.38539729,147.3067367,153.48038091,126.79604247,150.49436336,102.358185,130.53839787,149.04660199,150.65535886,149.65587691,126.54656595,133.51788491,125.55696844,128.68255304,133.99861187,159.48720102,159.08153501,149.37787627,132.14490238,125.70361709,170.0321092
